question_id,area,standard,question_type,question,reference_answer,generator_model,fk_grade,judge_Gemini Flash 3,judge_Nemotron 3 Super 120b a12,judge_OSS 120b,rationale_Gemini Flash 3,rationale_Nemotron 3 Super 120b a12,rationale_OSS 120b,majority_label,human_review_flag
HS-ETS1-070,HS-ETS1,HS-ETS1-4,applied,"A team is simulating the effect of adding a green roof to a school building to reduce stormwater runoff. If the simulation shows runoff decreases by 40% but indoor temperatures increase in summer, what does this tell engineers about the solution?","It tells engineers that the green roof satisfies the stormwater criterion but violates a thermal comfort constraint, meaning the design must be modified—such as adding insulation or adjusting roof materials—before it can be considered an acceptable solution.",claude-4.6-sonnet-thinking,11.4,1,1,1,"The answer correctly identifies that the simulation results reveal a trade-off between competing criteria and constraints across different systems, which is the core requirement of the HS-ETS1-4 standard.","The answer correctly identifies that the green roof meets the stormwater goal but compromises thermal comfort, indicating a trade‑off that requires design modification per HS‑ETS1‑4.","The answer correctly identifies that the solution meets the runoff reduction goal but creates a new problem with indoor temperature, indicating a need to modify the design to satisfy all constraints.",1,0
HS-LS1-001,HS-LS1,HS-LS1-1,recall,What is the central dogma of molecular biology?,"The central dogma states that genetic information flows from DNA to RNA to protein, describing the process by which the instructions in DNA are used to build proteins.",claude-4.6-sonnet-thinking,11.13,1,1,1,"The answer accurately defines the flow of genetic information from DNA to RNA to protein, which is the core concept of the central dogma as it relates to protein synthesis.",The answer correctly describes the central dogma as the flow of genetic information from DNA to RNA to protein.,"The answer correctly and concisely states the central dogma as DNA → RNA → protein, matching the standard's focus on DNA determining protein structure.",1,0
HS-LS1-006,HS-LS1,HS-LS1-2,recall,"What type of tissue makes up the outer lining of organs and body surfaces, such as the skin and the inside of the digestive tract?",Epithelial tissue makes up the outer lining of organs and body surfaces. It acts as a protective barrier and is also involved in absorption and secretion.,claude-4.6-sonnet-thinking,10.68,1,1,1,The answer correctly identifies epithelial tissue as the type that lines organs and body surfaces and provides appropriate functional context for a high school level.,"The answer correctly identifies epithelial tissue as the lining of organs and body surfaces and accurately describes its protective, absorptive, and secretory functions.","The answer correctly identifies epithelial tissue as the outer lining of organs and body surfaces and provides a concise, accurate description.",1,0
HS-LS1-007,HS-LS1,HS-LS1-3,recall,What is the difference between negative feedback and positive feedback?,"Negative feedback reverses or counteracts a change to bring a system back to its set point, while positive feedback amplifies or intensifies a change, moving the system further from its original state.",claude-4.6-sonnet-thinking,10.73,1,1,1,"The answer accurately defines and distinguishes both feedback mechanisms by describing their effects on a system's set point, which is the core conceptual requirement for this standard.","The answer correctly distinguishes negative feedback (which reverses changes to maintain set point) from positive feedback (which amplifies changes), which fully addresses the question.","The answer correctly and concisely distinguishes negative feedback (counteracts change to restore set point) from positive feedback (amplifies change, moving away from the set point).",1,0
HS-LS1-021,HS-LS1,HS-LS1-1,conceptual,Why does a change in just one DNA base sometimes cause a protein to stop working properly?,"Each set of three DNA bases (a codon) codes for a specific amino acid, so changing even one base can alter the amino acid sequence of the protein. Because a protein's function depends on its shape, and shape depends on the sequence of amino acids, a single base change can disrupt the protein's 3D structure and prevent it from functioning.",claude-4.6-sonnet-thinking,7.7,1,1,1,"The answer accurately explains the relationship between DNA sequences, amino acid sequences, protein folding, and function, directly addressing the requirements of the standard.","The answer correctly explains that a single‑base change can alter a codon, change an amino acid, affect protein folding, and thus disrupt function, which aligns with the standard.","The answer correctly explains that a single‑base change can alter a codon, change an amino acid, and thereby disrupt protein folding and function, meeting the standard.",1,0
HS-LS1-026,HS-LS1,HS-LS1-2,conceptual,Why can't a single tissue type perform all the functions of a complete organ system on its own?,"Different functions require different cellular structures and properties, so no single tissue type can handle every task. Organ systems work because multiple tissue types and organs interact, each contributing a specialized role that together accomplish a complex function.",claude-4.6-sonnet-thinking,7.82,1,1,1,"The answer accurately explains the necessity of specialization and hierarchical interaction among different tissues to achieve the complex functions of an organ system, which aligns with the standard's focus on organizational hierarchy.","The answer correctly states that different functions require different cellular structures and properties, so a single tissue cannot perform all tasks, and explains that organ systems rely on multiple interacting tissue types, which aligns with HS‑LS1‑2.","The answer correctly explains that diverse cellular structures and specialized functions require multiple tissue types, aligning with the hierarchical organization concept.",1,0
HS-LS1-029,HS-LS1,HS-LS1-3,conceptual,Why does the body shiver when its core temperature drops below normal?,"Shivering is a negative feedback response triggered when thermoreceptors detect a drop in core temperature. Rapid muscle contractions generate heat, raising the body temperature back toward its set point and restoring homeostasis.",claude-4.6-sonnet-thinking,6.79,1,1,1,"The answer accurately identifies shivering as a negative feedback mechanism and explains how it generates heat to restore homeostasis, directly addressing the core concept of the standard.","The answer correctly identifies shivering as a negative feedback mechanism that generates heat to restore core temperature to its set point, fully addressing the question.","The answer correctly explains that shivering is a negative feedback response to low core temperature, describing thermoreceptor detection, muscle-generated heat, and restoration of homeostasis.",1,0
HS-LS1-050,HS-LS1,HS-LS1-1,applied,"If a section of DNA that codes for an enzyme is deleted, what happens to that enzyme's function in the cell?","Without the correct DNA template, the cell cannot produce the proper mRNA, so the enzyme either is not made or is made with an incorrect amino acid sequence. A misshapen or absent enzyme cannot catalyze its specific chemical reaction, disrupting the metabolic pathway it controls.",claude-4.6-sonnet-thinking,9.46,1,1,1,"The answer accurately describes the flow of genetic information from DNA to protein structure and how a mutation impacts cellular function, aligning with the requirements of standard HS-LS1-1.","The answer correctly explains that deleting DNA coding sequence prevents proper mRNA transcription, leading to absent or malformed enzyme, loss of catalytic activity, and pathway disruption, aligning with HS-LS1-1.","The answer correctly explains that deleting the coding DNA prevents proper mRNA and protein synthesis, resulting in a missing or defective enzyme that cannot perform its function.",1,0
HS-LS1-054,HS-LS1,HS-LS1-2,applied,A disease destroys all the epithelial cells lining the small intestine. How would this affect the digestive organ system's ability to absorb nutrients?,"Epithelial cells form the tissue responsible for nutrient absorption in the small intestine. Without them, the intestine cannot absorb nutrients into the bloodstream, causing the entire digestive system to fail at its primary function of delivering energy and building materials to the organism.",claude-4.6-sonnet-thinking,10.44,1,1,1,"The answer accurately connects cellular damage to tissue and organ system failure, reflecting the hierarchical organization required by the HS-LS1-2 standard.",The answer correctly identifies that epithelial cells in the small intestine are essential for nutrient absorption and explains that their loss would prevent the digestive system from performing its absorptive function.,"The answer correctly states that loss of intestinal epithelial cells would prevent nutrient absorption, impairing the digestive system's primary function.",1,0
HS-LS1-059,HS-LS1,HS-LS1-3,applied,"A diabetic patient's blood glucose level spikes after eating a large meal. If their pancreas is functioning normally, what hormone is released and what effect does it have on blood glucose?","The pancreas releases insulin in response to elevated blood glucose; insulin signals cells to take up glucose from the blood and stimulates the liver to store glucose as glycogen, returning blood glucose levels to the normal range.",claude-4.6-sonnet-thinking,9.11,1,1,1,The answer accurately identifies insulin as the hormone released and correctly describes its mechanism in lowering blood glucose levels to maintain homeostasis.,"The answer correctly identifies insulin release and its role in lowering blood glucose via cellular uptake and glycogen storage, fulfilling the homeostasis feedback mechanism described in HS-LS1-3.","The answer correctly identifies insulin as the hormone released and accurately describes its glucose-lowering actions, fully addressing the question.",1,0
HS-LS1-064,HS-LS1,HS-LS1-4,applied,"If a skin cell on your finger is damaged and dies, what process allows the surrounding skin cells to replace it, and what type of division is involved?","The surrounding skin cells undergo mitosis, producing two genetically identical daughter cells that replace the damaged cell. This ensures the skin layer is maintained without changing the genetic information of the new cells.",claude-4.6-sonnet-thinking,11.34,1,1,1,"The answer correctly identifies mitosis as the specific type of cell division responsible for tissue repair and maintenance, which aligns with the requirements of the standard.","The answer correctly states that neighboring skin cells replace a lost cell via mitosis, producing genetically identical daughter cells, which aligns with HS-LS1-4.","The answer correctly identifies mitosis as the process and division type that replaces the damaged skin cell, fully addressing the question.",1,0
HS-LS2-001,HS-LS2,HS-LS2-1,recall,What does the term 'limiting factor' mean in ecology?,"A limiting factor is any biotic or abiotic resource or condition that restricts the growth, abundance, or distribution of a population in an ecosystem.",claude-4.6-sonnet-thinking,7.59,1,1,1,The definition provided is scientifically accurate and covers the essential biotic and abiotic components necessary to understand factors affecting carrying capacity as required by the standard.,"The answer accurately defines a limiting factor as any biotic or abiotic resource or condition that restricts population growth, abundance, or distribution, which is correct and sufficient for the standard.","The answer accurately defines a limiting factor as any biotic or abiotic resource or condition that restricts population growth, abundance, or distribution, which aligns with the HS standard.",1,0
HS-LS2-004,HS-LS2,HS-LS2-2,recall,What does the Simpson's Diversity Index measure?,"Simpson's Diversity Index is a mathematical measure of biodiversity that accounts for both the number of species present (richness) and how evenly individuals are distributed among those species (evenness), giving a value between 0 and 1.",claude-4.6-sonnet-thinking,9.05,1,1,1,"The reference answer correctly identifies that the index measures biodiversity by calculating both species richness and evenness, which aligns with the mathematical representation requirements of the standard.","The answer correctly describes Simpson's Diversity Index as measuring biodiversity by incorporating species richness and evenness, yielding a value between 0 and 1.",The answer accurately describes Simpson's Diversity Index as a mathematical measure of biodiversity that incorporates species richness and evenness and yields a value between 0 and 1.,1,0
HS-LS2-005,HS-LS2,HS-LS2-3,recall,What role do decomposers play in the cycling of matter in an ecosystem?,"Decomposers break down dead organic matter into simpler inorganic compounds, returning nutrients such as carbon and nitrogen back to the soil and atmosphere so they can be reused by producers.",claude-4.6-sonnet-thinking,8.54,1,1,1,"The answer accurately describes the fundamental role of decomposers in recycling nutrients from organic matter back into the environment for reuse by producers, which is central to the cycling of matter.","The answer correctly describes decomposers breaking down dead organic matter into inorganic nutrients that are recycled for producers, which addresses the cycling of matter in ecosystems.","The answer correctly explains that decomposers break down dead organic material, converting it into inorganic nutrients that return to the soil and atmosphere for reuse, accurately describing their role in matter cycling.",1,0
HS-LS2-013,HS-LS2,HS-LS2-1,conceptual,Why does a population stop growing when it reaches the carrying capacity of its ecosystem?,"At carrying capacity, limiting resources such as food, water, and space are no longer sufficient to support additional individuals, so birth rates equal death rates and net population growth stops.",claude-4.6-sonnet-thinking,12.29,1,1,1,The answer accurately explains the biological mechanism of carrying capacity by identifying limiting factors and the resulting equilibrium between birth and death rates.,"The answer correctly explains that resource limitation causes birth and death rates to balance, halting net population growth at carrying capacity.","The answer correctly explains that limited resources cause birth and death rates to balance, stopping growth, which adequately addresses the question.",1,0
HS-LS2-018,HS-LS2,HS-LS2-2,conceptual,How does the introduction of an invasive species cause native population sizes to decline?,"Invasive species compete with native species for the same limited resources—such as food, space, or light—and often lack natural predators in the new environment, giving them a competitive advantage that reduces native population sizes.",claude-4.6-sonnet-thinking,11.78,1,1,1,The answer accurately identifies competition for resources and the lack of natural predators as the primary ecological mechanisms by which invasive species displace native populations.,"The answer correctly explains that invasive species outcompete natives for resources and lack predators, leading to reduced native populations.","The answer correctly explains that invasive species outcompete natives for limited resources and lack natural predators, leading to reduced native population sizes.",1,0
HS-LS2-020,HS-LS2,HS-LS2-3,conceptual,How does the presence or absence of oxygen determine which pathway of matter decomposition occurs in an ecosystem?,"When oxygen is present, aerobic decomposers use it as the terminal electron acceptor, completely breaking down organic matter into CO₂ and water through cellular respiration. When oxygen is absent, anaerobic decomposers use alternative electron acceptors (such as sulfate or nitrate), producing byproducts like methane, hydrogen sulfide, or organic acids, and decomposition proceeds more slowly and incompletely.",claude-4.6-sonnet-thinking,13.72,1,1,1,The answer accurately describes the roles of oxygen and alternative electron acceptors in determining the products and efficiency of decomposition pathways in accordance with the HS-LS2-3 standard.,"The answer accurately describes how oxygen determines aerobic versus anaerobic decomposition pathways, their products, and relative rates, directly addressing the question.","The answer correctly explains that oxygen presence enables aerobic decomposition with CO₂ and water products, while its absence forces anaerobic pathways with different electron acceptors and slower, incomplete breakdown.",1,0
HS-LS2-039,HS-LS2,HS-LS2-1,applied,"A lake ecosystem supports a maximum of 500 trout. Farmers upstream begin using heavy fertilizer, causing algae blooms that deplete oxygen in the water. How does this affect the carrying capacity for trout?","The carrying capacity for trout decreases because oxygen depletion (eutrophication) reduces a key resource the fish need to survive, meaning the lake can now support fewer trout than before the nutrient runoff began.",claude-4.6-sonnet-thinking,9.8,1,1,1,"The answer accurately identifies that carrying capacity decreases because oxygen becomes a limiting factor due to eutrophication, directly addressing the impact on the ecosystem's ability to support the trout population.","The answer correctly states that oxygen depletion from eutrophication reduces a key resource for trout, thereby decreasing the lake's carrying capacity.","The answer correctly explains that eutrophication reduces dissolved oxygen, a key resource, thereby decreasing the trout carrying capacity.",1,0
HS-LS2-044,HS-LS2,HS-LS2-2,applied,"A forest ecosystem has a deer population of 500 and a carrying capacity of 800. Using the logistic growth model, would you expect the population growth rate to be closer to its maximum or slowing down, and why?","At 500 out of 800 (about 63% of carrying capacity), the population is still growing relatively quickly but beginning to slow. According to the logistic growth model, growth rate is highest at half the carrying capacity (400), so at 500 the rate is slightly past its peak and decelerating.",claude-4.6-sonnet-thinking,11.07,1,1,1,"The answer accurately identifies that the maximum growth rate in the logistic model occurs at half the carrying capacity (400), meaning a population of 500 has passed that peak and is decelerating.","The answer correctly identifies that growth rate peaks at half carrying capacity (400) and, at 500 (>400), the rate is slightly past its maximum and thus decelerating, using the logistic model to justify the expectation.","The answer correctly identifies that the growth rate is past its logistic maximum (at K/2) and is therefore beginning to slow, providing the proper reasoning.",1,0
HS-LS2-048,HS-LS2,HS-LS2-3,applied,"A sealed jar contains pond water, algae, and small invertebrates with no access to outside air. Over time, the oxygen in the jar is used up. How will the decomposition of dead organisms in the jar change, and what gases would you expect to accumulate?","Decomposition will shift from aerobic to anaerobic conditions, so organisms like anaerobic bacteria will break down matter and produce gases such as methane and carbon dioxide instead of just carbon dioxide, and less energy will be released per unit of organic matter decomposed.",claude-4.6-sonnet-thinking,8.09,1,1,1,"The answer accurately describes the shift to anaerobic decomposition, identifies the correct gas products like methane, and addresses the difference in energy release required by the standard.","The answer correctly describes the shift from aerobic to anaerobic decomposition, identifies the expected gases (methane and carbon dioxide), and notes the lower energy yield, which aligns with HS‑LS2‑3.",The answer correctly explains the shift to anaerobic decomposition and identifies the expected gases (methane and carbon dioxide) while noting reduced energy yield.,1,0
HS-LS2-052,HS-LS2,HS-LS2-4,applied,"A grassland ecosystem has 10,000 kcal of energy stored in grass. If only 10% of energy transfers to each higher trophic level, how much energy is available to a hawk that eats snakes which eat mice that eat the grass?","Applying the 10% rule through four trophic levels: 10,000 kcal (grass) → 1,000 kcal (mice) → 100 kcal (snakes) → 10 kcal available to the hawk. Only 10 kcal, or 0.1% of the original energy, reaches the hawk.",claude-4.6-sonnet-thinking,9.62,1,1,1,"The answer accurately applies the 10% energy transfer rule through each trophic level described in the question, correctly calculating that 10 kcal reaches the hawk.","The reference answer correctly applies the 10% energy transfer rule across four trophic levels, yielding 10 kcal available to the hawk, which fully addresses the question.","The answer correctly applies the 10% energy transfer rule across the trophic levels and clearly states the resulting 10 kcal, fulfilling the calculation requirement.",1,0
HS-LS3-001,HS-LS3,HS-LS3-1,recall,What is the difference between a genotype and a phenotype?,"A genotype is the genetic makeup of an organism (the alleles it carries), while a phenotype is the observable physical or biochemical characteristic that results from the genotype and its interaction with the environment.",claude-4.6-sonnet-thinking,8.37,1,1,1,"The answer accurately distinguishes between the genetic code (genotype) and the expressed traits (phenotype), accounting for environmental influence as required by high-school biology standards.","The answer accurately defines genotype and phenotype, aligning with the standard's focus on genetic instructions and trait expression.","The answer correctly defines genotype as the genetic makeup and phenotype as the observable traits resulting from genotype and environment, fully addressing the question.",1,0
HS-LS3-005,HS-LS3,HS-LS3-2,recall,"What is crossing over, and during which phase of meiosis does it occur?",Crossing over is the exchange of chromosome segments between homologous chromosomes; it occurs during prophase I of meiosis.,claude-4.6-sonnet-thinking,6.73,1,1,1,The answer accurately defines crossing over as the exchange of genetic material between homologous chromosomes and correctly identifies Prophase I as the phase where it occurs.,"The answer correctly defines crossing over as the exchange of chromosome segments between homologous chromosomes and accurately states it occurs during prophase I of meiosis, fully addressing the question.",The answer correctly defines crossing over as exchange of chromosome segments between homologous chromosomes and correctly identifies prophase I as the meiotic stage when it occurs.,1,0
HS-LS3-014,HS-LS3,HS-LS3-3,recall,What does the term 'allele frequency' mean in genetics?,"Allele frequency refers to how often a particular allele (version of a gene) appears in a population compared to all alleles at that gene locus, usually expressed as a proportion or percentage.",claude-4.6-sonnet-thinking,7.59,1,1,1,"The definition accurately describes allele frequency as a relative proportion within a population, which is foundational for applying statistics to genetic variation as required by HS-LS3-3.",The answer correctly defines allele frequency as the proportion of a specific allele relative to all alleles at that locus in a population.,"The answer correctly defines allele frequency as the proportion of a specific allele in a population, matching the standard's requirement.",1,0
HS-LS3-022,HS-LS3,HS-LS3-1,conceptual,Why does DNA need to be packaged into chromosomes instead of floating freely in the cell?,"DNA must be tightly coiled and packaged into chromosomes so that the extremely long DNA molecules can fit inside the tiny cell nucleus and be accurately separated during cell division. Without this packaging, DNA would become tangled and could not be properly copied or distributed to daughter cells.",claude-4.6-sonnet-thinking,9.09,1,1,1,The answer accurately explains that DNA packaging is essential for both fitting the genetic material into the nucleus and ensuring its organized distribution during cell division.,"The answer correctly explains that chromosome packaging allows DNA to fit in the nucleus, prevents tangling, and ensures accurate replication and segregation during cell division, which is essential for inheriting traits.","The answer accurately explains that packaging DNA into chromosomes allows the long molecules to fit within the nucleus and ensures they are correctly copied and segregated during cell division, addressing the core reason.",1,0
HS-LS3-033,HS-LS3,HS-LS3-2,conceptual,Why does meiosis produce offspring that are genetically different from each parent?,"During meiosis, homologous chromosomes exchange segments through crossing over and then sort independently into gametes, creating new combinations of alleles that were not present in either parent's genome.",claude-4.6-sonnet-thinking,10.72,1,1,1,The answer accurately identifies crossing over and independent assortment as the primary mechanisms during meiosis that create new allele combinations in gametes.,"The answer correctly identifies crossing over and independent assortment as sources of new allele combinations in gametes, which explains genetic variation in offspring.","The answer correctly explains that crossing over and independent assortment during meiosis generate new allele combinations, making offspring genetically distinct from each parent.",1,0
HS-LS3-043,HS-LS3,HS-LS3-3,conceptual,Why is a larger sample size more reliable when predicting the distribution of traits in a population?,"With larger sample sizes, the observed frequencies of traits converge toward the true expected probabilities, reducing the effect of random chance. Small samples are more likely to deviate significantly from predicted ratios due to random variation.",claude-4.6-sonnet-thinking,11.86,1,1,1,"The answer accurately explains the statistical principle that larger sample sizes reduce the impact of random chance and better reflect true population probabilities, which aligns perfectly with HS-LS3-3.","The answer correctly references the law of large numbers, explaining that larger samples reduce random variation and better reflect true trait probabilities.","The answer correctly explains that larger samples reduce random variation and better approximate true trait probabilities, which fully addresses the question.",1,0
HS-LS3-048,HS-LS3,HS-LS3-1,applied,"A plant has a DNA sequence that codes for red flower pigment. If a mutation changes one nucleotide in that gene, what might happen to the flower color?","The mutation could alter the protein produced, potentially resulting in a different or no pigment, causing the flower to be a different color or white instead of red.",claude-4.6-sonnet-thinking,7.57,1,1,1,"The answer accurately explains the relationship between DNA sequences, protein synthesis, and the resulting phenotypic expression of traits as required by the standard.","The answer correctly notes that a nucleotide change can alter the protein and pigment, potentially changing flower color or eliminating it.","The answer correctly explains that a nucleotide change can alter the protein and pigment production, leading to a change in flower color or loss of pigment, which aligns with the standard.",1,0
HS-LS3-060,HS-LS3,HS-LS3-2,applied,A cell undergoes meiosis and crossing over occurs between two homologous chromosomes. Will the resulting gametes be genetically identical to each other? Why or why not?,"No, the gametes will not be genetically identical. Crossing over exchanges segments of DNA between homologous chromosomes, creating new combinations of alleles that were not present in either original chromosome.",claude-4.6-sonnet-thinking,10.03,1,1,1,"The answer accurately states that crossing over leads to genetic diversity by creating new allele combinations, which directly addresses the meiosis component of the standard.","The answer correctly explains that crossing over produces new allele combinations, so the gametes are not genetically identical, which directly addresses the standard’s point about new genetic combinations arising during meiosis.","The answer correctly states that gametes are not genetically identical and explains that crossing over creates new allele combinations, directly addressing the question.",1,0
HS-LS3-071,HS-LS3,HS-LS3-3,applied,"In a population of 200 pea plants, 150 have purple flowers and 50 have white flowers. What is the frequency of the white-flower allele if white flowers are recessive and only homozygous recessive plants show white flowers?","The frequency of white-flowered plants is 50/200 = 0.25, so q² = 0.25, meaning q = 0.5. The white-flower allele frequency is 0.5 (50%).",claude-4.6-sonnet-thinking,10.44,1,1,1,The answer correctly identifies the homozygous recessive frequency (q²) and applies the Hardy-Weinberg principle to calculate the recessive allele frequency (q).,The reference answer correctly calculates the recessive allele frequency from the observed white-flower proportion using Hardy‑Weinberg principles.,"The answer correctly calculates q² = 0.25 and derives q = 0.5, giving the white-flower allele frequency as 50%.",1,0
HS-LS3-049,HS-LS3,HS-LS3-1,applied,"If a cell has 46 chromosomes before undergoing meiosis, how many chromosomes will each resulting sperm or egg cell contain?","Each resulting sperm or egg cell will contain 23 chromosomes, because meiosis halves the chromosome number to produce haploid gametes.",claude-4.6-sonnet-thinking,12.27,1,1,1,The answer accurately states the chromosome count and correctly identifies meiosis as the process that produces haploid gametes with half the original number of chromosomes.,"The answer correctly states that meiosis halves the diploid chromosome number (46 → 23) to produce haploid gametes, which fully addresses the question.","The answer correctly states that meiosis reduces the chromosome number by half, giving 23 chromosomes per gamete, which fully addresses the question.",1,0
HS-LS4-001,HS-LS4,HS-LS4-1,recall,What type of evidence for evolution is provided by fossils?,"Fossils provide a physical record of organisms that lived in the past, showing how species have changed over time and documenting the existence of ancestors shared by modern species.",claude-4.6-sonnet-thinking,9.55,1,1,1,The answer accurately and concisely explains how fossils provide empirical evidence for evolution and common ancestry as required by the standard.,The answer correctly describes fossil evidence as a physical record showing species change over time and common ancestry.,"The answer correctly identifies fossils as a physical record showing change over time and common ancestry, which is the type of evidence they provide for evolution.",1,0
HS-LS4-003,HS-LS4,HS-LS4-2,recall,What are the four main factors that drive the process of evolution by natural selection?,"The four main factors are: (1) the potential for a species to increase in number, (2) heritable genetic variation among individuals due to mutation and sexual reproduction, (3) competition for limited resources, and (4) the proliferation of organisms better able to survive and reproduce.",claude-4.6-sonnet-thinking,9.14,1,1,1,The reference answer accurately and completely lists the four specific factors required by the HS-LS4-2 standard.,"The reference answer accurately lists the four factors described in HS‑LS4‑2, fully addressing the question.","The answer accurately lists all four factors specified by the standard, matching the required explanation.",1,0
HS-LS4-007,HS-LS4,HS-LS4-3,recall,What does 'allele frequency' mean in a population?,Allele frequency is the proportion of a specific allele (version of a gene) compared to all alleles for that gene in a population.,claude-4.6-sonnet-thinking,9.66,1,1,1,"The definition accurately describes allele frequency as the proportion of a specific allele relative to the total number of alleles for that gene within a population, which is foundational to the standard.","The answer correctly defines allele frequency as the proportion of a specific allele relative to all alleles for that gene in a population, which fully addresses the question.","The answer accurately defines allele frequency as the proportion of a specific allele among all alleles for that gene in a population, which correctly addresses the question.",1,0
HS-LS4-018,HS-LS4,HS-LS4-2,conceptual,Why does a species' potential to produce more offspring than the environment can support matter for evolution?,"When more individuals are born than can survive, there is intense competition among them. Only those with the most advantageous traits tend to survive and reproduce, so favorable traits are more likely to be passed on—this is the basis of natural selection.",claude-4.6-sonnet-thinking,11.86,1,1,1,"The answer accurately explains how overproduction leads to competition and differential survival, which are key components of the evolutionary process as described in the standard.","The reference answer correctly explains that excess offspring cause competition, leading to natural selection, which aligns with HS-LS4-2.","The answer correctly explains that overproduction creates competition, leading to natural selection of advantageous traits, which directly addresses why excess offspring matters for evolution.",1,0
HS-LS4-022,HS-LS4,HS-LS4-3,conceptual,Why do organisms with an advantageous trait tend to make up a larger proportion of the population over time?,"Organisms with an advantageous trait survive and reproduce at higher rates than those without it, passing the trait to more offspring each generation. Over successive generations, the proportion of individuals carrying the trait increases through natural selection.",claude-4.6-sonnet-thinking,11.69,1,1,1,"The answer accurately explains the mechanism of natural selection, including differential survival, reproduction, and heritability, which leads to a shift in trait proportions over time.","The answer correctly explains that organisms with an advantageous trait have higher survival and reproduction rates, leading to an increased proportion of the trait over generations via natural selection, which aligns with the standard.","The answer correctly explains that higher survival and reproductive success of individuals with the advantageous, heritable trait leads to its increased frequency in the population via natural selection.",1,0
HS-LS4-026,HS-LS4,HS-LS4-4,conceptual,Why does natural selection act on traits rather than on an organism's genes directly?,Natural selection acts on the physical expression of genes (the phenotype) because it is the observable traits that affect an organism's survival and reproduction. Genes that produce beneficial phenotypes are passed on more frequently as a result.,claude-4.6-sonnet-thinking,10.1,1,1,1,"The answer accurately explains that natural selection operates on phenotypes because they interact with the environment to influence survival, which is a fundamental concept in evolutionary biology.","The answer correctly states that natural selection acts on phenotypes (observable traits) because they determine survival and reproduction, and thereby explains why genes influencing beneficial traits are favored.","The answer correctly explains that natural selection operates on phenotypic traits that influence survival and reproduction, leading to increased transmission of the underlying genes.",1,0
HS-LS4-034,HS-LS4,HS-LS4-1,applied,"A biology student finds that a whale's flipper, a human arm, and a bat's wing all contain the same set of bones arranged in similar patterns. How does this homologous structure evidence support common ancestry?","The shared underlying bone structure (humerus, radius, ulna, carpals, phalanges) indicates these species inherited the limb blueprint from a common ancestor, even though the limbs now serve different functions. This is evidence that the species diverged from the same ancestral lineage.",claude-4.6-sonnet-thinking,10.12,1,1,1,The answer accurately explains how shared anatomical structures provide evidence for common ancestry by demonstrating inheritance from a common lineage despite varying functions.,"The answer correctly explains that the shared bone pattern indicates inheritance of a limb blueprint from a common ancestor, demonstrating how homologous structures support common ancestry as required by HS-LS4-1.","The answer correctly explains that the shared bone pattern reflects inheritance from a common ancestor, illustrating homologous structures as evidence of common ancestry.",1,0
HS-LS4-040,HS-LS4,HS-LS4-2,applied,"A population of beetles lives in a forest where dark-colored bark is common. If a random mutation causes some beetles to be darker, how would natural selection act on this trait over many generations?","Darker beetles would be better camouflaged from predators, giving them a survival and reproductive advantage. Over generations, the allele for dark coloration would increase in frequency because darker beetles survive and reproduce more successfully than lighter ones.",claude-4.6-sonnet-thinking,10.82,1,1,1,The answer correctly identifies the role of heritable variation and differential survival and reproduction in increasing the frequency of a beneficial trait within a population over time.,"The answer correctly describes how camouflage gives darker beetles a survival and reproductive advantage, leading to an increase in the dark‑color allele frequency over generations, which aligns with the natural selection mechanism outlined in HS‑LS4-2.","The answer correctly explains that darker beetles have a survival advantage and that their allele frequency will increase over generations, fully addressing the natural selection process.",1,0
HS-LS4-046,HS-LS4,HS-LS4-3,applied,"In a population of 200 beetles, 50 are green (camouflaged) and 150 are brown (visible) on green leaves. If birds eat visible beetles at twice the rate, predict how the proportion of green beetles will change over several generations.","The proportion of green beetles will increase over generations because brown beetles are selected against at a higher rate, leaving green beetles to survive and reproduce more, passing on the camouflage trait to more offspring.",claude-4.6-sonnet-thinking,9.87,1,1,1,The answer correctly identifies that the proportion of organisms with the advantageous heritable trait will increase and explains the underlying mechanism of differential survival and reproduction.,"The reference answer correctly states that the proportion of green beetles will increase due to higher selection against brown beetles, which aligns with the standard's expectation.",The answer correctly predicts an increase in the proportion of green beetles and provides a valid evolutionary explanation.,1,0
HS-LS4-052,HS-LS4,HS-LS4-4,applied,"A population of mice lives on dark volcanic rock. If a random mutation causes some mice to have darker fur, how would natural selection likely change the fur color of the population over many generations?","Darker mice would be better camouflaged from predators, so they would survive and reproduce more than lighter mice. Over many generations, the allele for dark fur would increase in frequency, and the population would become predominantly dark-furred.",claude-4.6-sonnet-thinking,11.13,1,1,1,"The answer accurately explains the mechanism of natural selection, including differential survival and reproduction, changes in allele frequency, and the resulting adaptation of the population.","The answer correctly explains that darker fur provides a camouflage advantage, leading to higher survival and reproduction, which increases the dark‑fur allele frequency over generations, illustrating natural selection‑driven adaptation.","The answer correctly explains that darker fur provides a survival advantage via camouflage, leading to increased reproductive success and a rise in the dark-fur allele frequency over generations.",1,0
