question_id,area,standard,question_type,question,reference_answer,generator_model,fk_grade,judge_Gemini Flash 3,judge_Nemotron 3 Super 120b a12,judge_OSS 120b,rationale_Gemini Flash 3,rationale_Nemotron 3 Super 120b a12,rationale_OSS 120b,majority_label,human_review_flag
HS-PS1-053,HS-PS1,HS-PS1-6,conceptual,Why does increasing pressure by decreasing volume shift a gas-phase equilibrium toward the side with fewer moles of gas?,"Decreasing volume increases the concentration of all gas molecules, raising the pressure. The system relieves this stress by shifting toward the side with fewer gas molecules, since that side takes up less space and reduces pressure.",claude-4.6-sonnet-thinking,11.69,1,1,1,The answer accurately explains Le Chatelier's Principle in the context of pressure and volume changes for a high-school level science standard.,"The answer correctly explains that decreasing volume raises pressure and the equilibrium shifts toward the side with fewer gas moles to relieve that pressure, aligning with Le Chatelier's principle for HS-PS1-6.","The answer correctly explains that decreasing volume raises pressure and the system shifts toward the side with fewer gas moles to relieve the pressure increase, matching the principle.",1,0
HS-PS1-054,HS-PS1,HS-PS1-7,conceptual,Why must the number of atoms on the reactant side of a chemical equation equal the number of atoms on the product side?,"Atoms are neither created nor destroyed during a chemical reaction; they are only rearranged into new substances. Because every atom present before the reaction must still be present afterward, the count of each type of atom must be equal on both sides of the equation.",claude-4.6-sonnet-thinking,11.34,1,1,1,"The reference answer correctly explains the Law of Conservation of Mass as the reason for equal atom counts, which aligns perfectly with the conceptual requirements of standard HS-PS1-7.","The answer correctly states the conservation of atoms and explains why counts must match, fully addressing the question.","The answer correctly explains that atoms are conserved and merely rearranged, so the atom count must be equal on both sides.",1,0
HS-PS1-055,HS-PS1,HS-PS1-7,conceptual,Why does the total mass of the products in a chemical reaction always equal the total mass of the reactants?,"Mass is conserved because atoms are conserved — the same atoms that make up the reactants are simply rearranged to form the products. Since no atoms are gained or lost, the total mass cannot change.",claude-4.6-sonnet-thinking,10.5,1,1,1,The answer accurately explains that mass is conserved in a chemical reaction because the number and type of atoms remain constant throughout the rearrangement process.,"The answer correctly states that mass is conserved because atoms are neither created nor destroyed, which directly supports the claim of mass conservation in chemical reactions as required by HS‑PS1-7.","The answer correctly explains that mass is conserved because atoms are neither created nor destroyed, which directly addresses the question and aligns with the standard.",1,0
HS-PS1-056,HS-PS1,HS-PS1-7,conceptual,How does balancing a chemical equation show that mass is conserved during a reaction?,"Balancing an equation ensures that each element has the same number of atoms on both sides of the arrow, which represents the conservation of every atom. Because mass depends on the number and type of atoms present, equal atom counts on both sides confirm equal total mass.",claude-4.6-sonnet-thinking,10.1,1,1,1,The answer accurately explains the conceptual and logical link between the conservation of atoms in a balanced equation and the resulting conservation of mass.,"The answer correctly explains that balancing ensures equal atom counts on both sides, which mathematically demonstrates mass conservation.","The answer correctly explains that balancing an equation equalizes the number of atoms of each element on both sides, which implies equal total mass and thus demonstrates mass conservation.",1,0
HS-PS1-057,HS-PS1,HS-PS1-7,conceptual,"Why does it seem like mass is lost when a piece of wood burns, even though the law of conservation of mass says mass is conserved?","Mass is not actually lost; the carbon and other atoms in the wood combine with oxygen from the air to form gases like carbon dioxide and water vapor that escape into the atmosphere. If all reactants and products — including the gases — were measured, the total mass would remain the same.",claude-4.6-sonnet-thinking,8.62,1,1,1,"The answer accurately explains that the apparent mass loss is due to the formation of gaseous products that escape, while affirming that total mass is conserved if all reactants and products are accounted for.","The answer correctly explains that apparent mass loss is due to gaseous products escaping, and notes that measuring all reactants and products would show mass conservation, aligning with HS‑PS1‑7.","The answer correctly explains that the apparent loss of mass is due to gaseous products escaping, and that total mass is conserved when all reactants and products are accounted for.",1,0
HS-PS1-058,HS-PS1,HS-PS1-8,conceptual,Why does nuclear fusion release so much energy even though no chemical bonds are broken?,"In fusion, two light nuclei combine into a heavier nucleus, and the resulting nucleus has slightly less mass than the original nuclei combined. This 'missing' mass is converted directly into energy according to Einstein's equation E=mc², releasing an enormous amount of energy.",claude-4.6-sonnet-thinking,9.93,1,1,1,"The answer accurately explains that nuclear fusion releases energy through the conversion of mass defect into energy as described by E=mc², which is the fundamental mechanism for energy release in nuclear processes.","The answer correctly attributes the large energy release in fusion to the mass defect converted to energy via E=mc², which fully addresses why no chemical bonds are needed.","The answer correctly explains that fusion releases energy due to the mass defect and conversion to energy via E=mc², which is the key concept needed.",1,0
HS-PS1-059,HS-PS1,HS-PS1-8,conceptual,Why does the mass number of a nucleus decrease by 4 during alpha decay but stays the same during beta decay?,"In alpha decay, the nucleus emits an alpha particle consisting of 2 protons and 2 neutrons, directly reducing the mass number by 4. In beta decay, a neutron converts into a proton (or vice versa) and emits a beta particle, so the total number of nucleons stays the same and the mass number does not change.",claude-4.6-sonnet-thinking,10.02,1,1,1,The answer accurately explains the change in nucleon count for alpha decay and the conservation of total nucleons during the conversion process in beta decay.,"The answer correctly states that alpha decay emits an alpha particle (2 protons + 2 neutrons) reducing the mass number by 4, while beta decay only converts a neutron to a proton (or vice versa), leaving the total nucleon count unchanged.","The answer correctly explains that alpha emission removes four nucleons, reducing the mass number by 4, while beta decay only changes a neutron to a proton (or vice versa) without changing the total nucleon count, so the mass number stays the same.",1,0
HS-PS1-060,HS-PS1,HS-PS1-1,applied,"If you need a material that will not react easily with other elements, would you choose neon or sulfur? Use the periodic table to explain your choice.","Neon would be the better choice because it is a noble gas with a full outermost energy level (8 electrons), making it extremely unreactive. Sulfur has 6 valence electrons and readily forms bonds to complete its outer shell.",claude-4.6-sonnet-thinking,8.47,1,1,1,"The answer correctly identifies neon's stability based on its full outer electron shell compared to sulfur's reactivity, directly addressing the periodic table trends required by the standard.","The answer correctly identifies neon's full valence shell as the reason for its low reactivity and contrasts it with sulfur's valence electrons, satisfying HS-PS1-1.",The answer correctly identifies neon as the less reactive material and explains using valence electron configurations as required by the standard.,1,0
HS-PS1-061,HS-PS1,HS-PS1-1,applied,"A chemist needs an element that forms a +1 ion most easily. Based on valence electron patterns, which group of elements should she look in, and why?","She should look in Group 1 (alkali metals), because these elements have only one valence electron that is easily lost, forming a stable +1 ion and achieving a full outer energy level.",claude-4.6-sonnet-thinking,6.72,1,1,1,"The answer accurately identifies Group 1 based on its single valence electron and explains the resulting stability of the +1 ion, which directly aligns with the HS-PS1-1 standard.","The answer correctly identifies Group 1 elements as having a single valence electron that is readily lost to form a +1 ion, which directly reflects the valence‑electron pattern required by HS‑PS1‑1.",The answer correctly identifies Group 1 alkali metals and explains that their single valence electron is readily lost to form a stable +1 ion.,1,0
HS-PS1-062,HS-PS1,HS-PS1-1,applied,"You are comparing lithium, sodium, and potassium—all in Group 1. Which would you predict to be the most reactive with water, and why?","Potassium would be the most reactive because, as you go down Group 1, the outermost electron is farther from the nucleus and less strongly attracted, so it is lost more easily during reactions.",claude-4.6-sonnet-thinking,7.36,1,1,1,The answer accurately identifies potassium as the most reactive and correctly explains the trend based on atomic structure and the ease of losing a valence electron as distance from the nucleus increases.,"The answer correctly identifies potassium as most reactive due to decreasing effective nuclear charge on the outermost electron down Group 1, aligning with the standard’s focus on predicting properties from electron patterns.",The answer correctly identifies potassium as the most reactive and explains it using the periodic trend of decreasing outer‑electron attraction down Group 1.,1,0
HS-PS1-063,HS-PS1,HS-PS1-1,applied,"Based on valence electron patterns, would you expect magnesium or chlorine to form a negative ion more easily? Explain.","Chlorine forms a negative ion more easily because it has 7 valence electrons and only needs one more to complete its outer shell, whereas magnesium has 2 valence electrons and tends to lose them to form a positive ion instead.",claude-4.6-sonnet-thinking,12.94,1,1,1,The answer correctly identifies that chlorine forms a negative ion due to having seven valence electrons while magnesium's two valence electrons lead it to form a positive ion.,"The answer correctly identifies chlorine’s greater tendency to gain an electron due to its 7 valence electrons, while magnesium tends to lose its 2 valence electrons.","The answer correctly identifies chlorine as more likely to gain an electron due to its 7 valence electrons and explains that magnesium tends to lose its 2 valence electrons, matching the standard.",1,0
HS-PS1-064,HS-PS1,HS-PS1-1,applied,A student wants to predict which element—fluorine or iodine—would be a stronger oxidizing agent. What does the periodic table tell us about their valence electrons to make this prediction?,"Fluorine is the stronger oxidizing agent because it is at the top of Group 17 and its outermost electrons are closest to the nucleus, giving it the greatest tendency to attract and gain electrons from other atoms.",claude-4.6-sonnet-thinking,10.82,1,1,1,The answer correctly identifies fluorine's higher oxidizing strength by linking its position in the periodic table to its atomic structure and ability to attract electrons.,"The answer correctly explains that fluorine’s valence electrons are closer to the nucleus than iodine’s, giving it a greater tendency to attract electrons and thus making it the stronger oxidizing agent, which aligns with the periodic table’s trend.","The answer correctly explains that fluorine’s valence electrons are closer to the nucleus (top of Group 17), giving it a greater tendency to attract electrons and be a stronger oxidizing agent.",1,0
HS-PS1-065,HS-PS1,HS-PS1-2,applied,"If you mix potassium (K) with chlorine gas (Cl₂), what product would you predict forms, and why does this reaction occur readily?","Potassium chloride (KCl) forms because potassium has one outermost electron it readily donates and chlorine needs one electron to complete its outermost shell. This transfer of electrons satisfies both atoms' tendency to achieve a full outer shell, making the reaction favorable.",claude-4.6-sonnet-thinking,10.69,1,1,1,"The answer accurately identifies the product and explains the reaction mechanism based on the valence electron states and the octet rule, which is appropriate for the HS-PS1-2 standard.","The answer correctly predicts KCl formation and explains the reaction's readiness via electron transfer to achieve full outer shells, aligning with HS‑PS1‑2.",The answer correctly identifies KCl as the product and explains that electron transfer to achieve full outer shells drives the favorable reaction.,1,0
HS-PS1-066,HS-PS1,HS-PS1-2,applied,"Fluorine reacts explosively with hydrogen, while iodine reacts with hydrogen only slowly and incompletely. How do the outermost electron states of these halogens explain this difference in reactivity?","Fluorine's outermost electrons are in the second energy level, very close to the nucleus, so fluorine has an extremely strong attraction for an additional electron. Iodine's outermost electrons are in the fifth energy level, farther from the nucleus and more shielded, so it attracts electrons much less strongly, making it far less reactive.",claude-4.6-sonnet-thinking,13.89,1,1,1,"The answer accurately explains the difference in reactivity by relating the principal energy levels and shielding to the atoms' ability to attract electrons, which is central to the HS-PS1-2 standard.","The answer correctly explains that fluorine’s outermost electrons are closer to the nucleus and less shielded, giving it a stronger attraction for electrons (higher electronegativity) than iodine, which accounts for the observed difference in reactivity with hydrogen.","The answer correctly links the closer, less shielded outer electrons of fluorine to its stronger electron attraction and higher reactivity compared to the more distant, shielded electrons of iodine.",1,0
HS-PS1-068,HS-PS1,HS-PS1-2,applied,"Lithium reacts with oxygen to form Li₂O, while cesium reacts much more vigorously to form Cs₂O. Using periodic table trends, explain why cesium is more reactive with oxygen than lithium.","Cesium is in the same group as lithium but much lower in the periodic table, so its single outermost electron is farther from the nucleus and more shielded by inner electron shells. This makes it much easier to remove, so cesium loses its outermost electron more readily than lithium and reacts more vigorously with oxygen.",claude-4.6-sonnet-thinking,11.89,1,1,1,The answer accurately explains the trend in reactivity for alkali metals by correctly identifying how atomic radius and shielding affect ionization energy down a group.,"The answer correctly explains that cesium's outer electron is farther from the nucleus and more shielded, making it easier to lose and thus more reactive with oxygen.","The answer correctly explains that cesium’s larger atomic size and greater shielding lower its ionization energy, making it lose its outer electron more easily and react more vigorously with oxygen.",1,0
HS-PS1-069,HS-PS1,HS-PS1-2,applied,"Neon and argon are both found as unreactive gases in nature. If you tried to react argon with chlorine under normal conditions, what would you predict and why?","No reaction would occur because argon has a completely full outermost electron shell (eight electrons), giving it no tendency to gain, lose, or share electrons. Without an incomplete outer shell, argon has no chemical driving force to react with chlorine.",claude-4.6-sonnet-thinking,7.99,1,1,1,"The answer accurately predicts the lack of reactivity based on argon's full valence shell, which is the primary explanation required by the standard.","The answer correctly states that argon's full valence shell prevents electron exchange, explaining its lack of reaction with chlorine under normal conditions.","The answer correctly predicts no reaction and explains it by referencing argon's complete valence shell and lack of tendency to gain, lose, or share electrons.",1,0
HS-PS1-070,HS-PS1,HS-PS1-3,applied,"If you observe that substance A has a much higher melting point than substance B, what can you infer about the electrical forces between the particles of each substance?","The higher melting point of substance A indicates stronger electrical (intermolecular or ionic) forces between its particles, because more thermal energy is required to overcome those attractions and allow the particles to move freely.",claude-4.6-sonnet-thinking,13.62,1,1,1,"The answer accurately explains the relationship between a bulk property (melting point) and the strength of the underlying electrical forces, aligning perfectly with the standard.",The answer correctly links the higher melting point of substance A to stronger electrical forces between its particles and explains why more thermal energy is needed.,"The answer correctly states that a higher melting point implies stronger electrical (intermolecular/ionic) forces between particles, which aligns with the standard.",1,0
HS-PS1-071,HS-PS1,HS-PS1-3,applied,A student notices that candle wax melts easily on a warm day while a nearby iron nail does not. What does this bulk-scale observation suggest about the strength of electrical forces holding each material together?,"The ease of melting candle wax suggests weak electrical forces between its molecules, while the iron nail's resistance to melting indicates much stronger metallic bonding forces between its atoms.",claude-4.6-sonnet-thinking,10.79,1,1,1,"The answer correctly identifies that lower melting points indicate weaker intermolecular forces while higher melting points indicate stronger atomic/metallic forces, directly addressing the relationship between bulk properties and particle-level forces.",The answer correctly links the observed melting behavior to the relative strength of electrical forces (weak intermolecular forces in wax vs strong metallic bonding in iron) and thus addresses the standard.,"The answer correctly links the observed melting behavior to weaker intermolecular forces in wax versus strong metallic bonding in iron, satisfying the standard.",1,0
HS-PS1-072,HS-PS1,HS-PS1-3,applied,Two liquids are placed in open containers: one evaporates quickly at room temperature and the other barely evaporates at all. What can you predict about the relative strength of electrical forces between the particles in each liquid?,"The liquid that evaporates quickly has weaker electrical (intermolecular) forces between its particles, since they require little energy to escape into the gas phase, while the slow-evaporating liquid has stronger intermolecular forces holding particles together.",claude-4.6-sonnet-thinking,12.04,1,1,1,"The answer correctly identifies the inverse relationship between evaporation rate and the strength of intermolecular forces, which directly addresses the inference required by the standard.","The answer correctly states that faster evaporation indicates weaker intermolecular (electrical) forces, while slower evaporation indicates stronger forces, directly addressing the question.","The answer correctly links faster evaporation to weaker intermolecular (electrical) forces and slower evaporation to stronger forces, fully addressing the question.",1,0
HS-PS1-073,HS-PS1,HS-PS1-3,applied,A substance dissolves readily in water and conducts electricity when dissolved. How can you use this bulk-scale evidence to infer the type and strength of electrical forces in the original solid?,"The ability to dissolve in water and conduct electricity when dissolved suggests the substance is ionic, meaning it is held together by strong electrostatic attractions between oppositely charged ions that separate and carry charge in solution.",claude-4.6-sonnet-thinking,10.63,1,1,1,The answer accurately identifies that conductivity in solution and solubility characterize ionic bonds and correctly links these bulk properties to strong electrostatic forces between particles.,The answer correctly identifies the substance as ionic and explains that its dissolution and conductivity imply strong electrostatic attractions between oppositely charged ions.,The answer correctly links solubility and conductivity to an ionic compound and infers that the solid is held together by strong electrostatic forces between ions.,1,0
HS-PS1-074,HS-PS1,HS-PS1-4,applied,"When methane (CH₄) burns in oxygen to form carbon dioxide and water, the reaction releases a large amount of heat. Based on bond energies, what does this tell you about the bonds broken versus the bonds formed?","It tells you that the energy released when forming the new bonds in CO₂ and H₂O is greater than the energy required to break the bonds in CH₄ and O₂, so the overall reaction releases energy as heat, making it exothermic.",claude-4.6-sonnet-thinking,8.85,1,1,1,"The answer accurately explains that an exothermic reaction occurs when the energy released during bond formation exceeds the energy required to break the initial bonds, directly addressing the core concept of standard HS-PS1-4.","The answer correctly states that the energy released from forming bonds in products exceeds the energy needed to break bonds in reactants, explaining the exothermic nature of methane combustion.","The answer correctly states that the total energy of bonds formed exceeds the energy required to break the original bonds, explaining the exothermic heat release.",1,0
HS-PS1-075,HS-PS1,HS-PS1-4,applied,"A student mixes two chemicals and the flask feels cold afterward. Using the concept of bond energy, how would you explain what happened to the energy in that reaction?","The reaction is endothermic, meaning the energy required to break the bonds in the reactants is greater than the energy released when the new bonds form in the products, so the system absorbs heat from the surroundings, making the flask feel cold.",claude-4.6-sonnet-thinking,8.38,1,1,1,The answer correctly identifies the reaction as endothermic and accurately explains the relationship between bond-breaking energy and bond-forming energy as required by the standard.,"The answer correctly identifies the reaction as endothermic, explains that breaking bonds requires more energy than forming bonds releases, and links this to the observed cooling of the flask, satisfying the standard.","The answer correctly explains, using bond energy, that more energy is needed to break reactant bonds than is released forming product bonds, causing heat absorption and a cold flask.",1,0
HS-PS1-076,HS-PS1,HS-PS1-4,applied,"Nitrogen gas (N₂) has a very strong triple bond. Predict whether breaking N₂ apart to form new compounds would require a large or small amount of energy, and what that means for reactions that start with N₂.","Breaking the triple bond in N₂ requires a very large amount of energy (about 945 kJ/mol), so reactions that start with N₂ as a reactant typically need significant energy input to get started because so much energy must first be absorbed to break that bond.",claude-4.6-sonnet-thinking,8.53,1,1,1,The reference answer correctly identifies that breaking the strong triple bond in nitrogen requires significant energy and accurately explains how this results in high activation energy for reactions using nitrogen gas as a reactant.,"The answer correctly identifies that breaking N₂'s strong triple bond requires a large energy input (~945 kJ/mol), explaining that reactions starting with N₂ need significant energy to proceed, which aligns with the bond‑energy principle in HS‑PS1-4.","The answer correctly states that breaking N₂’s triple bond requires a large amount of energy and explains that reactions starting with N₂ need significant energy input, fully addressing the question.",1,0
HS-PS1-077,HS-PS1,HS-PS1-4,applied,"Two different fuels are being compared: Fuel A releases 500 kJ per mole when burned, and Fuel B releases 1200 kJ per mole when burned. Using bond energy concepts, which fuel has a greater difference between the energy of bonds broken and bonds formed?","Fuel B has a greater difference; since it releases 1200 kJ per mole, the bonds formed in its combustion products are much stronger (lower energy) than the bonds broken in the reactants, resulting in a larger net release of energy compared to Fuel A.",claude-4.6-sonnet-thinking,10.96,1,1,1,"The answer correctly identifies Fuel B as having the greater difference and explains this difference using the relative strengths of bonds broken versus bonds formed, which aligns with the net energy release of the reactions.","The answer correctly identifies Fuel B as having a greater bond energy difference because its larger exothermic release indicates stronger bonds formed relative to bonds broken, aligning with bond energy concepts.","The answer correctly identifies Fuel B as having the larger bond energy difference, explaining that its greater energy release reflects a larger net difference between bonds broken and formed.",1,0
HS-PS1-078,HS-PS1,HS-PS1-5,applied,"A glow stick glows brighter and fades faster when placed in warm water than in cold water. Using what you know about reaction rates, why does this happen?","Warmer water increases the temperature of the chemicals inside the glow stick, giving reacting particles more kinetic energy so they collide more frequently and with greater force. This speeds up the chemical reaction, causing brighter light that is used up more quickly.",claude-4.6-sonnet-thinking,5.46,1,1,1,The answer accurately applies kinetic molecular theory and collision theory to explain how increased temperature leads to a faster reaction rate and brighter light.,"The answer correctly explains that higher temperature increases particle kinetic energy, leading to more frequent and energetic collisions, which raises the reaction rate, producing brighter light that is consumed more quickly, aligning with HS-PS1-5.","The answer correctly explains that increased temperature raises kinetic energy, leading to more frequent/forceful collisions, accelerating the reaction, which makes the glow stick brighter and causes it to fade faster.",1,0
HS-PS1-079,HS-PS1,HS-PS1-5,applied,A chef stores fresh-cut fruit in the refrigerator to slow browning. How does refrigeration affect the rate of the oxidation reaction causing the browning?,"Refrigeration lowers the temperature of the fruit, which reduces the kinetic energy of the reacting molecules. With less energy, collisions between oxygen and the fruit's compounds are less frequent and less forceful, slowing the oxidation reaction and delaying browning.",claude-4.6-sonnet-thinking,9.74,1,1,1,"The answer accurately applies collision theory by connecting lower temperature to reduced kinetic energy, collision frequency, and collision force, which correctly explains the slowed reaction rate.","The answer correctly explains that lowering temperature reduces molecular kinetic energy, decreasing collision frequency and force, thereby slowing the oxidation reaction, which aligns with HS-PS1-5.","The answer correctly explains that refrigeration lowers temperature, decreasing kinetic energy and collision frequency/energy, thus slowing the oxidation reaction that causes browning.",1,0
HS-PS1-080,HS-PS1,HS-PS1-5,applied,"In an experiment, hydrogen peroxide decomposes into water and oxygen gas. If you double the concentration of the hydrogen peroxide solution, what would you predict happens to the rate of decomposition?","Doubling the concentration of hydrogen peroxide increases the number of reactant molecules in a given volume, leading to more frequent collisions between particles. This increases the reaction rate, so the decomposition would proceed faster and produce oxygen gas more quickly.",claude-4.6-sonnet-thinking,13.67,1,1,1,"The answer accurately applies collision theory to explain how increasing concentration results in a higher frequency of collisions and a faster reaction rate, fulfilling the requirements of the standard.","The answer correctly explains that increasing reactant concentration raises collision frequency and thus reaction rate, which aligns with the standard's focus on concentration effects on reaction rates.","The answer correctly explains that doubling the concentration increases particle collisions and thus raises the reaction rate, which directly answers the question.",1,0
HS-PS1-081,HS-PS1,HS-PS1-5,applied,"A factory uses a chemical reaction to produce a product, and engineers raise the reactor temperature from 25°C to 75°C. What effect would this change have on the production rate and why?","Raising the temperature significantly increases the average kinetic energy of the reacting particles, so they move faster and collide more often and with more energy. This increases the reaction rate, meaning the product would be made faster at 75°C than at 25°C.",claude-4.6-sonnet-thinking,9.09,1,1,1,"The answer accurately applies collision theory and kinetic molecular theory to explain how increasing temperature leads to a faster reaction rate, fully addressing the requirements of standard HS-PS1-5.","The answer correctly explains that raising temperature increases kinetic energy, leading to more frequent and energetic collisions, which raises the reaction rate.","The answer correctly states that raising temperature increases kinetic energy, leading to more frequent and energetic collisions, thus increasing the reaction (production) rate.",1,0
HS-PS1-082,HS-PS1,HS-PS1-6,applied,"In the Haber process, nitrogen and hydrogen react to form ammonia: N₂ + 3H₂ ⇌ 2NH₃ + heat. If you want to maximize ammonia production, should you run the reaction at high pressure or low pressure, and why?","High pressure favors ammonia production because the reaction has 4 moles of gas on the left and only 2 on the right; increasing pressure shifts equilibrium toward the side with fewer moles of gas, producing more ammonia.",claude-4.6-sonnet-thinking,9.78,1,1,1,The answer correctly identifies high pressure as the optimal condition and provides an accurate explanation based on the molar ratio of reactants to products and Le Chatelier's Principle.,"The answer correctly states that high pressure favors ammonia production because the reaction reduces total gas moles (4 → 2), shifting equilibrium toward products per Le Chatelier's principle.","The answer correctly states that high pressure favors ammonia formation due to the reduction in gas moles, fully addressing the question.",1,0
HS-PS1-083,HS-PS1,HS-PS1-6,applied,"The reaction SO₂ + NO₂ ⇌ SO₃ + NO is endothermic in the forward direction. If you want more SO₃ to form at equilibrium, should you increase or decrease the temperature?","You should increase the temperature because the forward reaction is endothermic; adding heat shifts the equilibrium toward the products, increasing the amount of SO₃ formed.",claude-4.6-sonnet-thinking,8.41,1,1,1,"The answer correctly applies Le Chatelier's Principle, stating that increasing the temperature of an endothermic reaction shifts the equilibrium toward the products.","The answer correctly states that increasing temperature favors the endothermic forward reaction, producing more SO₃.","The answer correctly states that increasing temperature shifts the equilibrium toward the endothermic forward reaction, producing more SO₃.",1,0
HS-PS1-084,HS-PS1,HS-PS1-6,applied,"In a sealed container, the reaction CO(g) + 3H₂(g) ⇌ CH₄(g) + H₂O(g) is at equilibrium. If you continuously remove water vapor as it forms, how does that affect the amount of CH₄ produced overall?","Removing water vapor as it forms shifts the equilibrium to the right to replace the removed product, so more CH₄ is produced overall compared to a closed system.",claude-4.6-sonnet-thinking,9.82,1,1,1,The answer accurately applies Le Chatelier's Principle to explain how removing a product shifts the equilibrium to favor the production of more products.,"The answer correctly applies Le Chatelier's principle, stating that removing water vapor shifts the equilibrium to the right, thereby increasing overall CH₄ production.","The answer correctly explains that removing the product (water) shifts the equilibrium toward the right, increasing overall CH₄ production, which fully addresses the question.",1,0
HS-PS1-085,HS-PS1,HS-PS1-6,applied,"A chemist is running the reversible reaction A(g) + B(g) ⇌ C(g) + heat. She finds the yield of C at equilibrium is too low. If she lowers the temperature, how will the yield of C change?","Lowering the temperature favors the exothermic forward reaction (which releases heat), shifting equilibrium to the right and increasing the yield of C.",claude-4.6-sonnet-thinking,5.49,1,1,1,"The answer correctly applies Le Chatelier's Principle, explaining that lowering the temperature favors the exothermic forward reaction, thereby increasing the yield of product C.","Lowering the temperature favors the exothermic forward reaction, shifting equilibrium to the right and increasing the yield of C, which correctly answers the question.","The answer correctly states that lowering temperature shifts the equilibrium toward the exothermic forward reaction, increasing C yield.",1,0
HS-PS1-086,HS-PS1,HS-PS1-7,applied,"If 4 grams of hydrogen gas reacts completely with 32 grams of oxygen gas to form water, how many grams of water are produced?","36 grams of water are produced. According to conservation of mass, the total mass of products must equal the total mass of reactants (4 g + 32 g = 36 g).",claude-4.6-sonnet-thinking,10.98,1,1,1,"The answer correctly applies the law of conservation of mass by summing the masses of the reactants, which align with the stoichiometric requirements for the formation of water.","The answer correctly applies conservation of mass: 4 g H₂ + 32 g O₂ = 36 g H₂O, which matches the stoichiometric calculation and satisfies the standard.","The answer correctly applies conservation of mass, giving the correct product mass of 36 g, which fully answers the question.",1,0
HS-PS1-087,HS-PS1,HS-PS1-7,applied,A student burns a 10-gram magnesium ribbon in air and notices the resulting ash has a mass of about 16.6 grams. Why did the mass increase instead of decrease?,"The mass increased because magnesium atoms bonded with oxygen atoms from the air to form magnesium oxide. The law of conservation of mass still holds because if you count the oxygen gained from the air, total reactant mass equals total product mass.",claude-4.6-sonnet-thinking,7.56,1,1,1,The answer correctly explains that the mass increase is due to the addition of oxygen from the air and confirms that mass is conserved when all reactants are accounted for.,The answer correctly explains the mass increase due to oxygen incorporation and notes conservation of mass when accounting for reactants from air.,"The answer correctly explains that Mg combined with oxygen from the air, increasing mass, and notes that total mass is conserved when the added oxygen is considered.",1,0
HS-PS1-088,HS-PS1,HS-PS1-7,applied,"In a balanced equation for the combustion of methane (CH₄ + 2O₂ → CO₂ + 2H₂O), if you start with 16 grams of methane and 64 grams of oxygen, what total mass of products should you expect?","You should expect 80 grams of products total (44 g of CO₂ + 36 g of H₂O = 80 g), because atoms are conserved and the total mass of products must equal the total mass of reactants (16 g + 64 g = 80 g).",claude-4.6-sonnet-thinking,13.63,1,1,1,The answer accurately applies the law of conservation of mass by demonstrating that the total mass of the reactants equals the total mass of the products.,"The answer correctly applies stoichiometry to find 44 g CO₂ and 36 g H₂O, sums them to 80 g, and explicitly links this to mass conservation, fulfilling HS‑PS1‑7.",The answer correctly calculates the total product mass (80 g) using stoichiometry and conservation of mass.,1,0
HS-PS1-089,HS-PS1,HS-PS1-7,applied,"Iron rusts according to the reaction 4Fe + 3O₂ → 2Fe₂O₃. If a 56-gram iron nail is left outside and fully rusts, predict whether its mass will increase, decrease, or stay the same, and by approximately how much if it gains the expected amount of oxygen.","The mass will increase because the iron atoms combine with oxygen atoms from the air. Using the molar ratio, 56 g of Fe (1 mol) reacts with 24 g of O₂, so the rust (Fe₂O₃) would have a mass of about 80 grams—an increase of roughly 24 grams.",claude-4.6-sonnet-thinking,10.69,1,1,1,The answer correctly applies stoichiometry and the law of conservation of mass to calculate that 56 grams of iron reacts with 24 grams of oxygen gas to produce 80 grams of rust.,"The answer correctly applies the stoichiometry of the rusting reaction to show that 56 g of Fe reacts with about 24 g of O₂, producing roughly 80 g of Fe₂O₃, so the mass increases by about 24 g.",The answer correctly predicts a mass increase of about 24 g by using the correct stoichiometric ratio.,1,0
HS-PS1-090,HS-PS1,HS-PS1-8,applied,"A sample of carbon-14 has a half-life of about 5,730 years. If a fossil contains one-quarter of the carbon-14 found in a living organism, approximately how old is the fossil?","The fossil is approximately 11,460 years old. Reaching one-quarter of the original amount requires two half-lives (1/2 × 1/2 = 1/4), so 2 × 5,730 = 11,460 years.",claude-4.6-sonnet-thinking,8.35,1,1,1,The calculation correctly identifies that two half-lives are required to reach one-quarter of the original amount and accurately computes the age based on the provided half-life of carbon-14.,"The answer correctly calculates that one‑quarter of the original carbon‑14 corresponds to two half‑lives (2 × 5,730 = 11,460 years), providing a complete and accurate solution.","The answer correctly calculates that two half‑lives (2 × 5,730 yr) are needed to reduce carbon‑14 to one‑quarter, giving ~11,460 years, and provides the proper reasoning.",1,0
